Region,BlockNumber,BlockName,SiteID,SiteName,SampleDate,YearSample,TransectNumber,CoreType,NumCore,Notes,Size_5,Size_6,Size_7,Size_8,Size_9,Size_10,Size_11,Size_12,Size_13,Size_14,Size_15,Size_16,Size_17,Size_18,Size_19,Size_20,Size_21,Size_22,Size_23,Size_24,Size_25,Size_26,Size_27,Size_28,Size_29,Size_30,Size_31,Size_32,Size_33,Size_34,Size_35,Size_36,Size_37,Size_38,Size_39,Size_40,Size_41,Size_42,Size_43,Size_44,Size_45,Size_46,Size_47,Size_48,Size_49,Size_50,Size_51,Size_52,Size_53,Size_54,Size_55,Size_56,Size_57,Size_58,Size_59,Size_60,Size_61,Size_62,Size_63,Size_64,Size_65,Size_66,Size_67,Size_68,Size_69,Size_70,Size_71,Size_72,Size_73,Size_74,Size_75,Size_76,Size_77,Size_78,Size_79
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/15/2016,2016,5,a,2,,1,0,0,0,1,0,0,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/15/2016,2016,6,a,3,,0,0,0,0,1,0,0,1,1,0,1,0,1,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/15/2016,2016,7,a,1,,0,0,0,0,0,1,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/15/2016,2016,8,a,8,,2,1,0,0,1,1,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/15/2016,2016,9,a,0,field: no additional cores collected,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/15/2016,2016,10,a,6,,1,0,0,0,0,1,0,0,1,0,3,1,1,4,2,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,1,p,1,,18,8,7,8,2,0,1,2,2,0,2,3,3,0,0,2,1,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,2,p,1,No mussels in core.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,3,p,1,No mussels in core.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,4,p,1,,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,5,p,1,,0,0,1,0,1,1,0,1,0,1,1,0,1,2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,6,p,1,No mussels in core.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,7,p,1,,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,8,p,1,,10,0,1,1,0,3,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,9,p,1,,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,10,p,1,,5,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,1,a,0,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,2,a,8,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,3,a,4,,3,0,1,1,0,0,0,2,0,0,1,3,0,2,0,0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,4,a,8,,1,0,1,1,1,3,1,4,5,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,5,a,1,,27,6,2,0,6,0,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,6,a,2,,8,2,1,2,0,2,2,1,0,1,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,7,a,2,,1,0,0,0,1,1,0,1,0,0,1,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,8,a,2,,26,5,3,5,4,5,3,2,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,9,a,1,,4,3,1,3,1,0,0,0,2,0,1,1,2,0,0,0,0,3,1,0,0,2,1,1,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,6/25/2017,2017,10,a,2,,3,1,0,1,2,0,2,2,2,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,1,p,1,,23,2,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,3,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,2,p,1,,15,3,3,1,2,0,3,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,3,p,1,,31,2,3,1,0,2,1,0,1,2,0,3,0,0,1,0,1,0,0,1,0,0,2,0,1,2,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,4,p,1,,2,0,1,0,0,1,0,1,1,1,2,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,5,p,1,,9,3,2,2,2,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,6,p,1,,20,2,1,7,3,4,4,3,1,0,1,0,0,0,0,0,1,1,1,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,7,p,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,8,p,1,No mussels in sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,9,p,1,,9,4,2,1,1,3,1,2,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,10,p,1,,84,4,4,4,1,0,0,0,1,3,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,1,a,1,,31,2,0,1,0,1,1,0,0,1,1,2,0,0,1,0,2,0,1,0,0,0,1,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,2,a,1,,10,1,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,3,a,0,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,4,a,1,,8,1,1,2,0,0,1,1,1,3,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,5,a,3,,28,1,2,3,3,1,1,3,1,1,1,1,0,0,0,1,2,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,6,a,0,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,7,a,8,,2,0,0,0,0,0,1,0,0,2,0,2,1,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,8,a,5,,34,6,3,2,2,1,1,2,1,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,9,a,1,,15,4,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/11/2018,2018,10,a,0,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,1,p,1,,4,0,0,1,3,0,0,2,1,3,0,0,0,1,3,2,0,0,1,1,1,2,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,2,p,1,,1,1,2,1,1,4,5,1,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,3,p,1,,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,4,p,1,,4,1,0,0,0,0,0,0,0,2,1,0,0,1,2,4,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,5,p,1,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,6,p,1,,2,0,2,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,7,p,1,,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,8,p,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,9,p,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,10,p,1,No mussels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,1,a,0,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,2,a,1,,5,3,1,2,1,0,1,1,1,0,0,2,0,0,2,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,3,a,2,,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,4,a,1,No mussels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,5,a,1,,19,5,3,3,1,2,5,3,0,3,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,6,a,1,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,7,a,1,,1,4,1,2,3,1,2,1,3,0,1,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,8,a,1,,25,8,6,7,4,2,2,1,2,3,1,3,3,3,0,3,2,3,2,3,0,0,1,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,9,a,8,,6,3,2,1,0,2,1,3,0,1,3,1,1,2,3,1,1,2,4,1,3,0,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/2/2019,2019,10,a,8,No mussels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/13/2021,2021,1,p,1,,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/13/2021,2021,2,p,1,,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKP,10,KATM,AKP_B10_MI_01,Kukak,7/13/2021,2021,3,p,1,No mussels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
